"Protocollo","DataOraIncidente","xutm","yutm","NaturaIncidenteNew","InBufTime","InBufSpace","InBuf"
4344567,2019-04-24 17:30:00,785.244343103482,4644.53024243996,"A",0,1,1
4346097,2019-04-24 18:50:00,786.311047726542,4645.85226674172,"B",0,0,0
4345239,2019-04-24 19:20:00,786.885571215345,4645.02675587488,"B",0,0,0
4344620,2019-04-24 19:45:00,791.395893672375,4649.72648333647,"A",0,1,1
4343582,2019-04-24 20:10:00,791.214634908479,4642.09815504244,"D",0,1,1
4344484,2019-04-24 21:35:00,788.352534792817,4642.6612713292,"D",0,0,0
4346152,2019-04-24 22:40:00,787.546874360413,4645.99872360496,"B",0,0,0
4344651,2019-04-25 01:00:00,788.364745117764,4645.84299987072,"C",0,0,0
4344371,2019-04-25 03:30:00,786.241404322126,4644.19826427924,"B",0,1,1
4343409,2019-04-25 08:02:00,791.485985445892,4647.12722915781,"D",0,0,0
4345967,2019-04-25 08:12:00,785.696931384609,4647.78768629839,"D",0,0,0
4344345,2019-04-25 08:45:00,793.59827690089,4645.6679999715,"D",0,1,1
4345075,2019-04-25 12:35:00,790.745018787946,4645.33933244134,"D",0,0,0
4343692,2019-04-25 13:30:00,790.780344908481,4647.52100110864,"D",0,0,0
4344657,2019-04-25 16:50:00,787.895809906143,4642.69856228071,"D",0,0,0
4344485,2019-04-25 18:30:00,787.388205287517,4648.59700614401,"C",0,1,1
4344279,2019-04-25 20:55:00,789.402787964334,4640.54601354696,"C",0,1,1
4344647,2019-04-25 21:00:00,791.616528614154,4648.6009218297,"A",0,0,0
4344382,2019-04-25 21:20:00,793.59735920008,4645.69021000196,"D",0,1,1
4344303,2019-04-26 01:40:00,791.841141969426,4643.73795682518,"B",0,1,1
4345630,2019-04-26 06:00:00,789.211863060026,4640.53825240308,"B",0,1,1
4348072,2019-04-26 08:55:00,787.288076632895,4642.26225843842,"C",0,1,1
4346130,2019-04-26 10:00:00,785.913943754673,4646.83807048195,"D",0,0,0
4345247,2019-04-26 10:20:00,789.191029178396,4643.09575433427,"C",0,0,0
4345255,2019-04-26 10:55:00,790.264226164655,4642.63167197268,"D",0,0,0
4345711,2019-04-26 11:00:00,787.648488882036,4648.96182203846,"D",0,1,1
4347675,2019-04-26 11:10:00,793.672935077109,4645.67108517518,"D",0,1,1
4345726,2019-04-26 11:40:00,790.796996991463,4647.05953033856,"D",0,0,0
4345054,2019-04-26 11:45:00,786.786264401976,4646.8691675412,"B",0,0,0
4345725,2019-04-26 11:45:00,787.925266244619,4646.83003383528,"D",0,0,0
4346044,2019-04-26 12:00:00,792.699600272609,4648.9235936917,"B",0,1,1
4345721,2019-04-26 12:30:00,788.256630115418,4643.591728489,"D",0,0,0
4347797,2019-04-26 14:00:00,786.240203675867,4644.13314701244,"B",0,1,1
4346227,2019-04-26 14:10:00,786.092346766497,4645.63966313411,"D",0,0,0
4345654,2019-04-26 14:30:00,787.738791197905,4648.98772854931,"C",0,1,1
4345756,2019-04-26 14:45:00,787.929243355654,4649.37608918438,"D",0,1,1
4345780,2019-04-26 15:10:00,788.171099929812,4644.41204274024,"A",0,0,0
4347940,2019-04-26 15:15:00,785.305966280964,4643.8063993516,"D",0,1,1
4347032,2019-04-26 15:40:00,790.722361684801,4642.23494394311,"B",0,1,1
4346271,2019-04-26 16:30:00,786.858672975822,4645.69305053627,"D",0,0,0
4346804,2019-04-26 16:30:00,787.086978729328,4645.01256513529,"C",0,0,0
4345542,2019-04-26 16:30:00,787.723484681108,4641.15642991288,"D",0,1,1
4345755,2019-04-26 17:00:00,790.09599324757,4645.40739081975,"D",0,0,0
4346739,2019-04-26 17:00:00,786.045075569734,4645.47116121652,"D",0,0,0
4389166,2019-04-26 17:30:00,789.538527983982,4644.15548899615,"A",0,0,0
4345827,2019-04-26 17:45:00,788.833996675055,4650.03331525125,"B",0,1,1
4347738,2019-04-26 18:00:00,788.768313278856,4645.72591106826,"B",0,0,0
4345360,2019-04-26 18:05:00,787.531221818641,4640.88764585814,"C",0,1,1
4345698,2019-04-26 18:30:00,788.083633270071,4643.4738193106,"C",0,0,0
4345796,2019-04-26 21:15:00,792.660580743599,4644.62817279291,"D",0,0,0
4345807,2019-04-27 07:05:00,784.802130752428,4648.70244892143,"D",0,1,1
4347776,2019-04-27 08:40:00,789.843897694939,4648.4838324225,"D",0,0,0
4346877,2019-04-27 09:55:00,786.079844748208,4645.63940446958,"D",0,0,0
4348228,2019-04-27 10:20:00,791.544651913723,4644.48220066472,"B",0,0,0
4347834,2019-04-27 10:35:00,790.310082530845,4644.79874686802,"D",0,0,0
4346920,2019-04-27 11:20:00,787.619839278198,4645.44407493233,"B",0,0,0
4347833,2019-04-27 13:06:00,789.531995268734,4642.88716188563,"D",0,0,0
4346964,2019-04-27 13:20:00,786.812844480038,4646.5606312188,"D",0,0,0
4348146,2019-04-27 13:20:00,787.108744688357,4641.29965559643,"B",0,1,1
4347891,2019-04-27 14:30:00,788.669378234789,4643.4930372727,"D",0,0,0
4346231,2019-04-27 14:55:00,787.404120021323,4645.36429248626,"A",0,0,0
4348543,2019-04-27 15:25:00,787.920425866706,4640.56865655083,"C",0,1,1
4347939,2019-04-27 15:50:00,789.95201314995,4644.20571218862,"A",0,0,0
4346999,2019-04-27 16:10:00,787.328844189076,4648.69293187425,"C",0,1,1
4347666,2019-04-27 16:30:00,791.553848767457,4649.83553230092,"D",0,1,1
4347700,2019-04-27 17:05:00,788.777169370404,4641.21023791965,"D",0,1,1
4347889,2019-04-27 17:30:00,787.995958996338,4644.28192266368,"A",0,0,0
4347021,2019-04-27 18:40:00,787.805976481871,4645.87253362907,"C",0,0,0
4347690,2019-04-27 19:25:00,789.194536718066,4640.76001289322,"D",0,1,1
4347822,2019-04-27 20:00:00,788.578185369601,4647.54240444844,"D",0,0,0
4346997,2019-04-27 21:00:00,787.289421352441,4646.24812144609,"D",0,0,0
4346784,2019-04-27 21:15:00,791.139257041962,4642.40772457594,"A",0,1,1
4346756,2019-04-27 23:35:00,791.573642077269,4642.55900116914,"D",0,1,1
4347728,2019-04-28 04:30:00,791.581642322613,4643.7829280474,"B",0,0,0
4348047,2019-04-28 04:30:00,791.509139629671,4643.52411156027,"B",0,0,0
4347966,2019-04-28 05:30:00,788.463440961713,4641.97613259411,"D",0,0,0
4347906,2019-04-28 06:00:00,787.345266977808,4641.46371290457,"C",0,1,1
4347924,2019-04-28 10:50:00,787.385158132508,4647.26043740811,"B",0,0,0
4347027,2019-04-28 11:00:00,787.949221854223,4645.02527999116,"C",0,0,0
4347658,2019-04-28 13:30:00,786.427658278902,4648.48354926797,"C",0,1,1
4348018,2019-04-28 14:20:00,788.668957408474,4642.20715550266,"C",0,0,0
4348028,2019-04-28 14:25:00,790.281112013638,4644.89767492256,"B",0,0,0
4348259,2019-04-28 16:30:00,787.102366741918,4645.62503184907,"A",0,0,0
4348236,2019-04-28 16:35:00,790.044837430288,4645.80015223822,"D",0,0,0
4347598,2019-04-28 16:40:00,788.881114749418,4641.92634235037,"D",0,0,0
4348252,2019-04-28 17:00:00,787.651023735063,4645.00208106506,"B",0,0,0
4347928,2019-04-28 17:15:00,789.419691589773,4647.27631897502,"A",0,0,0
4347930,2019-04-28 17:35:00,789.419094921443,4645.8636231934,"B",0,0,0
4348054,2019-04-28 18:55:00,789.557049780607,4643.08840195196,"B",0,0,0
4348480,2019-04-28 19:15:00,787.010678107679,4645.22089862775,"D",0,0,0
4347931,2019-04-28 21:00:00,791.516144624794,4647.60678673774,"B",0,0,0
4348318,2019-04-28 21:45:00,792.008926294381,4645.92509627028,"D",0,0,0
4348164,2019-04-29 05:40:00,785.73071750691,4643.99029960292,"B",0,1,1
4348092,2019-04-29 06:40:00,788.600816637427,4643.28400759394,"D",0,0,0
4348248,2019-04-29 07:10:00,791.477467810094,4644.70191831008,"C",0,0,0
4349204,2019-04-29 07:25:00,792.853699693901,4648.57817734804,"D",0,1,1
4348103,2019-04-29 08:05:00,790.464040521234,4646.31783615138,"B",0,0,0
4348771,2019-04-29 08:10:00,786.849022983478,4644.90292764477,"C",0,0,0
4348550,2019-04-29 09:00:00,787.274144819471,4645.11474104057,"D",0,0,0
4350143,2019-04-29 09:00:00,787.299259266981,4644.45394559215,"C",0,0,0
4348147,2019-04-29 10:50:00,790.341154436901,4643.02026143353,"D",0,0,0
4349556,2019-04-29 11:45:00,789.255300155653,4645.6011158669,"B",0,0,0
4348363,2019-04-29 12:10:00,789.409709346103,4640.76347662063,"D",0,1,1
4349120,2019-04-29 12:15:00,791.234412008509,4642.72307979553,"D",0,1,1
4349197,2019-04-29 12:25:00,787.321171385046,4648.65268920388,"A",0,1,1
4349575,2019-04-29 13:05:00,788.010667635591,4647.60835036921,"B",0,0,0
4349279,2019-04-29 13:45:00,791.291794714804,4643.96014816296,"C",0,0,0
4349584,2019-04-29 13:45:00,788.332467070261,4645.81944346041,"D",0,0,0
4349357,2019-04-29 14:00:00,786.58345386338,4645.42633874972,"D",0,0,0
4349275,2019-04-29 14:00:00,793.146349803513,4648.56381420765,"A",0,1,1
4349273,2019-04-29 14:10:00,787.569752749426,4649.47029874323,"D",0,1,1
4349578,2019-04-29 14:30:00,788.768313278856,4645.72591106826,"D",0,0,0
4349324,2019-04-29 14:40:00,789.173468840615,4642.50550666957,"D",0,0,0
4349353,2019-04-29 14:45:00,789.020704190479,4642.21454239742,"D",0,0,0
4349486,2019-04-29 14:45:00,788.850299559115,4644.16232950396,"A",0,0,0
4349532,2019-04-29 15:00:00,788.833996675055,4650.03331525125,"B",0,1,1
4349390,2019-04-29 15:20:00,786.758454586725,4647.96922574605,"C",0,1,1
4349222,2019-04-29 15:45:00,793.560732215166,4644.5651771114,"D",0,1,1
4349565,2019-04-29 15:50:00,788.154034512804,4645.44269113285,"D",0,0,0
4349582,2019-04-29 16:00:00,787.707944550036,4647.08441284347,"D",0,0,0
4349605,2019-04-29 17:00:00,788.823090551222,4644.58243965854,"D",0,0,0
4349483,2019-04-29 17:15:00,791.871023180303,4644.50776367081,"D",0,0,0
4349348,2019-04-29 17:20:00,785.383587359533,4643.94298790605,"C",0,1,1
4349434,2019-04-29 18:00:00,789.835712559001,4647.2599146841,"B",0,0,0
4349261,2019-04-29 18:30:00,787.080407204115,4644.81546657369,"B",0,0,0
4349417,2019-04-29 18:30:00,788.088574027901,4645.6871951462,"B",0,0,0
4425864,2019-04-29 18:30:00,791.260345568713,4648.3749488929,"B",0,0,0
4349381,2019-04-29 18:35:00,788.416460795502,4643.95415220494,"D",0,0,0
4349338,2019-04-29 18:50:00,788.652783981988,4649.18056590608,"D",0,1,1
4349450,2019-04-29 20:45:00,788.437372264531,4643.64355116632,"A",0,0,0
4349591,2019-04-29 21:00:00,790.915921360737,4648.67228942939,"D",0,0,0
4349412,2019-04-29 21:14:00,792.54440342297,4649.06180652917,"B",0,1,1
4349820,2019-04-30 07:20:00,786.957529480998,4646.33105534693,"D",0,0,0
4349418,2019-04-30 08:10:00,788.856483882701,4641.71400124339,"D",0,1,1
4349652,2019-04-30 08:15:00,789.369133796302,4644.43779851324,"B",0,0,0
4349684,2019-04-30 08:45:00,786.643465599175,4646.08479300183,"D",0,0,0
4349697,2019-04-30 08:45:00,789.984231437384,4645.45285134589,"D",0,0,0
4352964,2019-04-30 09:10:00,786.751869837351,4645.19576836543,"D",0,0,0
4353107,2019-04-30 09:25:00,787.86546125747,4644.22102125755,"D",0,0,0
4349826,2019-04-30 09:30:00,788.822304846922,4643.1697549768,"D",0,0,0
4352651,2019-04-30 09:30:00,788.610230644577,4645.14207995987,"B",0,0,0
4352674,2019-04-30 09:30:00,788.628821116171,4645.06836480176,"B",0,0,0
4352571,2019-04-30 09:40:00,788.559579934477,4643.70412596517,"B",0,0,0
4349815,2019-04-30 09:40:00,790.950675756562,4642.4677504187,"D",0,1,1
4352600,2019-04-30 10:00:00,788.646068587406,4645.01872145521,"B",0,0,0
4352787,2019-04-30 10:20:00,788.002316636421,4641.36425490172,"C",0,1,1
4350060,2019-04-30 10:30:00,786.586498944327,4645.43736207005,"D",0,0,0
4352579,2019-04-30 11:00:00,788.763037788957,4646.35511954761,"D",0,0,0
4352581,2019-04-30 11:10:00,790.011836401642,4646.59966741664,"D",0,0,0
4353606,2019-04-30 13:15:00,787.528061586053,4646.44957207902,"A",0,0,0
4352735,2019-04-30 13:25:00,788.294419621534,4645.28807861803,"C",0,0,0
4353667,2019-04-30 14:30:00,786.817198356832,4645.69137623428,"D",0,0,0
4352583,2019-04-30 15:38:00,791.997209826511,4647.82677984009,"B",0,0,0
4350245,2019-04-30 15:40:00,788.99083466783,4646.79167436171,"D",0,0,0
4365016,2019-04-30 16:00:00,788.062078529433,4644.17192422513,"C",0,0,0
4353374,2019-04-30 16:16:00,790.797262864699,4644.0622618803,"B",0,0,0
4352291,2019-04-30 16:35:00,786.764073820796,4646.80153341797,"B",0,0,0
4352586,2019-04-30 17:00:00,788.743138896532,4646.93533617747,"B",0,0,0
4352763,2019-04-30 17:30:00,790.805072858835,4645.19715003254,"D",0,0,0
4352629,2019-04-30 17:50:00,789.946478582544,4646.17433536976,"B",0,0,0
4352243,2019-04-30 18:00:00,788.786107691702,4641.39969483004,"C",0,1,1
4353565,2019-04-30 18:10:00,787.011307382593,4642.52915944454,"D",0,1,1
4352656,2019-04-30 19:00:00,791.563633899787,4649.81384251214,"D",0,1,1
4352519,2019-04-30 19:00:00,793.365372187993,4644.86858125351,"D",0,1,1
4352491,2019-04-30 19:10:00,792.429226807856,4646.00912558362,"D",0,0,0
4353091,2019-04-30 19:20:00,787.519498470919,4646.13709955993,"D",0,0,0
4353668,2019-04-30 20:15:00,786.67889178365,4646.44215851795,"B",0,0,0
4352599,2019-04-30 20:30:00,787.781890552795,4645.12739765634,"A",0,0,0
4352833,2019-05-01 00:50:00,785.805275188728,4644.61617536606,"C",1,0,1
4351358,2019-05-01 01:00:00,792.686820921154,4643.18315898948,"D",1,1,1
4352293,2019-05-01 01:37:00,791.177052234165,4645.74634861866,"A",1,0,1
4352389,2019-05-01 02:35:00,788.385074452579,4643.90838620698,"B",1,0,1
4352595,2019-05-01 04:00:00,791.90781582278,4647.77860920755,"B",1,0,1
4352621,2019-05-01 05:00:00,790.565844422005,4646.26638157038,"B",1,0,1
4352421,2019-05-01 08:15:00,790.295492186846,4644.34208843367,"B",1,0,1
4355021,2019-05-01 12:45:00,790.716424172462,4644.11160329569,"A",1,0,1
4352330,2019-05-01 14:40:00,786.060771730496,4645.49403887948,"D",1,0,1
4351623,2019-05-01 15:30:00,789.874951260786,4649.05374546805,"B",1,0,1
4352453,2019-05-01 16:00:00,791.80105803811,4646.93993964178,"D",1,0,1
4352616,2019-05-01 16:00:00,790.677307506145,4646.18195281382,"B",1,0,1
4351830,2019-05-01 16:20:00,790.735470696108,4647.2777148325,"D",1,0,1
4352613,2019-05-01 18:10:00,789.458580587433,4645.6673467179,"C",1,0,1
4352603,2019-05-01 18:30:00,791.109945466007,4646.97832222425,"C",1,0,1
4352533,2019-05-01 19:45:00,789.170796990223,4644.81904329374,"A",1,0,1
4352434,2019-05-01 20:00:00,791.408730826188,4642.90617308986,"D",1,1,1
4374685,2019-05-01 21:00:00,789.779698837963,4641.4501033365,"B",1,0,1
4352357,2019-05-01 21:35:00,792.008827942637,4643.50012048247,"C",1,1,1
4355140,2019-05-01 21:45:00,791.603551521035,4643.40799219832,"B",1,0,1
4352573,2019-05-01 22:05:00,788.833996675055,4650.03331525125,"B",1,1,1
4353164,2019-05-01 22:40:00,786.649290173235,4645.94042910234,"D",1,0,1
4352214,2019-05-01 23:00:00,793.371834921985,4644.91334370631,"C",1,1,1
4352552,2019-05-01 23:00:00,787.806656867909,4649.15732842314,"B",1,1,1
4352582,2019-05-02 00:15:00,790.621755731547,4647.33653170953,"B",1,0,1
4352298,2019-05-02 00:45:00,789.623915495809,4645.18854753839,"B",1,0,1
4352355,2019-05-02 01:00:00,788.834104774907,4641.44613588144,"C",1,1,1
4352585,2019-05-02 01:30:00,787.878503834276,4647.18030968655,"B",1,0,1
4352505,2019-05-02 01:50:00,792.761137132262,4646.4232537469,"B",1,1,1
4352637,2019-05-02 02:20:00,791.568630735259,4644.50543151136,"C",1,0,1
4353554,2019-05-02 08:25:00,791.779236341544,4644.43620763756,"D",1,0,1
4354235,2019-05-02 08:30:00,793.061596649762,4648.60481083563,"D",1,1,1
4354201,2019-05-02 09:00:00,793.418703863967,4644.7087815624,"C",1,1,1
4354164,2019-05-02 09:15:00,787.172779761491,4645.11621690533,"A",1,0,1
4353607,2019-05-02 09:20:00,785.674611367068,4646.21261175036,"D",1,1,1
4354837,2019-05-02 09:30:00,787.178608637776,4646.23420869533,"D",1,0,1
4355121,2019-05-02 09:30:00,789.048457229712,4641.89977008712,"D",1,0,1
4354297,2019-05-02 09:35:00,788.86161877456,4643.83874667435,"D",1,0,1
4354543,2019-05-02 10:05:00,790.694687184542,4647.58423580789,"B",1,0,1
4353364,2019-05-02 11:40:00,785.364085591603,4644.01890766853,"D",1,1,1
4354329,2019-05-02 12:00:00,791.779363770596,4643.62106998181,"C",1,1,1
4352986,2019-05-02 12:05:00,791.571014611709,4642.82586018842,"B",1,1,1
4353264,2019-05-02 12:10:00,791.504065204596,4642.63401446596,"D",1,1,1
4353589,2019-05-02 12:15:00,785.281874741454,4648.54374733114,"D",1,1,1
4354731,2019-05-02 13:00:00,792.068637694934,4644.29202689998,"D",1,0,1
4354217,2019-05-02 13:20:00,793.320177428774,4644.75547679732,"D",1,1,1
4354569,2019-05-02 13:30:00,790.679919560471,4647.53913689846,"C",1,0,1
4354456,2019-05-02 13:33:00,787.268086746796,4644.60840835671,"B",1,0,1
4354158,2019-05-02 13:45:00,787.574564324619,4645.04347920041,"D",1,0,1
4353501,2019-05-02 14:05:00,788.56447724602,4647.67532699898,"A",1,0,1
4354684,2019-05-02 14:20:00,790.675947717268,4647.02728904212,"D",1,0,1
4354755,2019-05-02 16:00:00,792.611318923524,4646.22797571678,"C",1,1,1
4354527,2019-05-02 16:30:00,791.42631927734,4649.79447529195,"D",1,1,1
4354368,2019-05-02 16:37:00,785.859188896623,4643.89535879559,"C",1,1,1
4353590,2019-05-02 17:00:00,787.325532082899,4649.34917535375,"D",1,1,1
4354207,2019-05-02 17:10:00,787.2147455471,4645.29250027695,"C",1,0,1
4354339,2019-05-02 17:10:00,787.22279499444,4642.82180040593,"D",1,1,1
4354953,2019-05-02 17:30:00,790.010340902655,4643.43178819001,"C",1,0,1
4354277,2019-05-02 17:30:00,790.73552341333,4641.91290096233,"D",1,1,1
4354140,2019-05-02 17:30:00,785.16821665866,4646.20338927602,"A",1,1,1
4354995,2019-05-02 17:40:00,790.024161721104,4643.43935964903,"B",1,0,1
4354721,2019-05-02 18:30:00,790.940283945924,4648.280066543,"B",1,0,1
4354799,2019-05-02 18:45:00,789.539224308136,4648.21556036362,"D",1,0,1
4354745,2019-05-02 19:10:00,792.228174937847,4645.64489229659,"A",1,0,1
4359557,2019-05-02 19:15:00,787.379978373083,4644.51282388639,"D",1,0,1
4354946,2019-05-02 19:20:00,789.708541153051,4645.15506720335,"B",1,0,1
4367101,2019-05-02 19:30:00,788.180152487625,4645.06800992212,"A",1,0,1
4354582,2019-05-02 19:30:00,787.106299117231,4641.33162437461,"D",1,1,1
4354303,2019-05-02 19:50:00,787.779057694761,4644.91827934551,"D",1,0,1
4354502,2019-05-02 20:20:00,789.286583901636,4643.81153246328,"C",1,0,1
4354121,2019-05-02 22:20:00,792.194601104845,4642.41762866485,"A",1,1,1
4354162,2019-05-02 22:30:00,790.701808150391,4642.53443796334,"B",1,1,1
4355035,2019-05-02 22:45:00,790.701247157168,4643.15010037517,"D",1,0,1
4358437,2019-05-03 09:00:00,793.342743106516,4646.82546099899,"C",1,1,1
4356580,2019-05-03 09:25:00,786.145798541599,4646.064731109,"B",1,0,1
4355083,2019-05-03 09:40:00,787.491896605593,4644.0056884124,"D",1,0,1
4358389,2019-05-03 10:30:00,791.659054950671,4650.06610244996,"B",1,1,1
4361416,2019-05-03 10:30:00,792.920607016585,4643.35964249452,"B",1,1,1
4355011,2019-05-03 11:15:00,789.017966213899,4641.83179187581,"A",1,0,1
4358967,2019-05-03 11:55:00,790.039553992081,4642.87447351876,"D",1,0,1
4355417,2019-05-03 12:35:00,791.567619338476,4642.50313622604,"D",1,1,1
4358427,2019-05-03 14:35:00,788.34951621205,4649.49081474362,"D",1,1,1
4356624,2019-05-03 15:05:00,786.342179817106,4646.13938114335,"D",1,0,1
4358826,2019-05-03 15:15:00,792.721392229895,4648.47667670641,"C",1,1,1
4356636,2019-05-03 15:20:00,790.423214343094,4646.06336250892,"D",1,0,1
4355479,2019-05-03 15:20:00,785.266184227919,4648.52087108397,"C",1,1,1
4355499,2019-05-03 15:30:00,792.887908484784,4644.96012809168,"D",1,0,1
4355420,2019-05-03 15:45:00,792.472437929123,4643.14096723469,"B",1,1,1
4356238,2019-05-03 15:50:00,789.371438448891,4645.53959378826,"D",1,0,1
4356299,2019-05-03 16:00:00,790.090165044358,4644.68965652193,"B",1,0,1
4363286,2019-05-03 16:15:00,791.089478855007,4644.0297266114,"B",1,0,1
4356612,2019-05-03 16:20:00,790.783407579876,4647.52755596549,"D",1,0,1
4356247,2019-05-03 19:20:00,791.093541360013,4643.18766096171,"D",1,0,1
4359255,2019-05-03 19:50:00,786.319390433443,4644.43665442074,"D",1,1,1
4356676,2019-05-03 20:08:00,786.178872520386,4646.14660442654,"D",1,0,1
4356581,2019-05-03 21:00:00,789.000983862299,4647.97116312807,"B",1,0,1
4358605,2019-05-03 21:15:00,792.118894034374,4643.24879620283,"D",1,1,1
4355990,2019-05-03 23:40:00,793.580820384789,4643.68907354298,"D",1,1,1
4355952,2019-05-03 23:45:00,787.030065599901,4648.23603173442,"C",1,1,1
4356734,2019-05-04 00:30:00,785.59668269609,4645.93368750558,"D",1,1,1
4357301,2019-05-04 00:40:00,786.236378228835,4644.02176408085,"D",1,1,1
4358996,2019-05-04 01:10:00,787.22279499444,4642.82180040593,"D",1,1,1
4358470,2019-05-04 01:30:00,787.724327043844,4649.06325837011,"D",1,1,1
4356602,2019-05-04 03:30:00,788.941615598186,4649.83747541918,"B",1,1,1
4356237,2019-05-04 05:00:00,788.190177868601,4645.4354818109,"B",1,0,1
4356206,2019-05-04 05:15:00,787.720446219984,4645.75014090986,"D",1,0,1
4356077,2019-05-04 05:45:00,790.023481206256,4644.89828063221,"B",1,0,1
4357217,2019-05-04 07:30:00,787.2913189863,4648.75826318795,"A",1,1,1
4356061,2019-05-04 07:40:00,790.916276062967,4648.46095447752,"D",1,0,1
4358886,2019-05-04 08:30:00,788.768313278856,4645.72591106826,"B",1,0,1
4356292,2019-05-04 08:50:00,786.826142055154,4646.37017462924,"D",1,0,1
4358893,2019-05-04 08:50:00,790.536575476889,4640.61400995093,"B",1,1,1
4359744,2019-05-04 09:30:00,790.531355543215,4644.87452948529,"B",1,0,1
4358633,2019-05-04 09:50:00,791.856376427813,4647.00895503306,"C",1,0,1
4358508,2019-05-04 10:15:00,785.558535542011,4644.13910046107,"B",1,1,1
4358896,2019-05-04 11:00:00,789.334794526408,4647.72891940125,"D",1,0,1
4358873,2019-05-04 11:20:00,789.596904164515,4643.94652292982,"B",1,0,1
4359773,2019-05-04 11:25:00,787.934118205815,4641.73405083749,"D",1,1,1
4357237,2019-05-04 12:05:00,788.727242688211,4648.98337403234,"B",1,1,1
4356621,2019-05-04 12:30:00,789.502345564377,4645.65567042141,"B",1,0,1
4358897,2019-05-04 13:30:00,790.643808614572,4646.24793545424,"D",1,0,1
4356631,2019-05-04 14:30:00,791.273418561316,4646.81351954337,"B",1,0,1
4357263,2019-05-04 14:30:00,787.030065599901,4648.23603173442,"C",1,1,1
4358550,2019-05-04 15:50:00,787.00474079165,4648.24613102335,"B",1,1,1
4357303,2019-05-04 16:00:00,791.108593850104,4642.35463385679,"C",1,1,1
4358523,2019-05-04 16:10:00,787.638327566831,4649.41746169949,"D",1,1,1
4359999,2019-05-04 16:12:00,792.243777641763,4645.46755356263,"D",1,0,1
4358930,2019-05-04 16:40:00,789.342482503261,4645.58935966477,"B",1,0,1
4358584,2019-05-04 20:25:00,789.294945694812,4645.03543898227,"D",1,0,1
4358708,2019-05-04 20:45:00,785.067719675899,4646.84447731765,"B",1,1,1
4359680,2019-05-04 22:00:00,790.435687357097,4645.18207759048,"D",1,0,1
4357799,2019-05-04 22:10:00,791.611544718579,4643.66179436692,"C",1,0,1
4359501,2019-05-05 00:15:00,787.898490436536,4643.61058723289,"D",1,0,1
4358809,2019-05-05 01:00:00,787.741482659934,4646.0513176848,"D",1,0,1
4358420,2019-05-05 02:20:00,788.34951621205,4649.49081474362,"B",1,1,1
4358410,2019-05-05 02:30:00,787.166652506152,4648.85477294027,"B",1,1,1
4358446,2019-05-05 02:30:00,788.34951621205,4649.49081474362,"B",1,1,1
4357324,2019-05-05 02:50:00,792.229963700439,4643.17549375378,"D",1,1,1
4358491,2019-05-05 05:00:00,789.007787678539,4649.63994870928,"B",1,1,1
4359261,2019-05-05 06:00:00,789.371438448891,4645.53959378826,"D",1,0,1
4358935,2019-05-05 06:40:00,792.615345112093,4646.01523118146,"B",1,0,1
4360440,2019-05-05 07:00:00,790.588356827964,4644.81367819081,"D",1,0,1
4359200,2019-05-05 08:10:00,788.374144830688,4642.12823620016,"A",1,0,1
4359207,2019-05-05 09:20:00,788.925913293179,4644.09719438825,"A",1,0,1
4360579,2019-05-05 09:25:00,789.999726652157,4641.40456361757,"B",1,0,1
4359480,2019-05-05 09:50:00,788.549559295739,4643.33665357262,"B",1,0,1
4358947,2019-05-05 11:00:00,785.437687241283,4649.00604899317,"B",1,1,1
4358900,2019-05-05 11:20:00,790.130710219631,4646.74915500905,"D",1,0,1
4358906,2019-05-05 11:45:00,789.532811013662,4645.72365210888,"B",1,0,1
4360964,2019-05-05 12:00:00,789.969079985712,4645.76915136165,"B",1,0,1
4358915,2019-05-05 12:35:00,788.799997570609,4647.8072585546,"B",1,0,1
4359057,2019-05-05 13:30:00,788.215981092849,4643.97939129339,"B",1,0,1
4358849,2019-05-05 13:40:00,793.443647251112,4646.79625695015,"D",1,1,1
4359022,2019-05-05 14:00:00,790.894565802667,4644.93388032279,"B",1,0,1
4359534,2019-05-05 14:20:00,788.901890064176,4644.17708422323,"D",1,0,1
4358444,2019-05-05 16:15:00,789.199227232907,4640.84918936095,"A",1,1,1
4358929,2019-05-05 17:16:00,790.407422294951,4645.67035699985,"B",1,0,1
4358357,2019-05-05 17:45:00,787.709631783807,4641.22474357712,"D",1,1,1
4358933,2019-05-05 18:30:00,790.40670500305,4647.51683507425,"D",1,0,1
4358936,2019-05-05 19:00:00,787.885896783493,4647.20285574969,"C",1,0,1
4358533,2019-05-05 19:00:00,788.635546025619,4641.62717195725,"D",1,1,1
4358514,2019-05-05 21:40:00,784.96235005393,4644.29314029789,"D",1,1,1
4358422,2019-05-05 22:00:00,786.831994456049,4646.55956916034,"D",1,0,1
4363320,2019-05-05 22:45:00,788.82515708257,4644.75448936705,"A",1,0,1
4358346,2019-05-05 22:50:00,787.262945507211,4641.64947928154,"D",1,1,1
4359098,2019-05-05 23:40:00,790.711932585406,4644.72618382396,"B",1,0,1
4358578,2019-05-06 02:20:00,790.303345899314,4640.56827476034,"D",1,1,1
4359190,2019-05-06 04:50:00,788.876646231984,4641.9360716758,"D",1,0,1
4359110,2019-05-06 06:50:00,791.80226726914,4642.4571407638,"D",1,1,1
4360419,2019-05-06 07:30:00,787.798816227386,4649.14588726343,"D",1,1,1
4358616,2019-05-06 08:00:00,785.477352710664,4644.09134869074,"B",1,1,1
4359460,2019-05-06 08:15:00,790.533546617447,4644.13918832443,"C",1,0,1
